Zeitstempel;Maschinen_ID;Status;Temperatur;produzierte_Stueckzahl;Fehlteile
2026-03-25 12:00:00;M-002;Produktion;231.4;58;2
2026-03-25 12:00:00;M-003;Produktion;208.3;34;1
2026-03-25 12:00:00;M-004;Produktion;248.4;61;2
2026-03-25 12:00:00;M-005;Produktion;223.5;50;0
2026-03-25 13:00:00;M-001;Produktion;213.7;40;1
2026-03-25 13:00:00;M-002;Produktion;232.7;55;3
2026-03-25 13:00:00;M-003;Produktion;206.6;42;0
2026-03-25 13:00:00;M-004;Produktion;247.5;60;1
2026-03-25 13:00:00;M-005;Produktion;222.7;38;1
2026-03-25 14:00:00;M-001;Produktion;217.5;40;4
2026-03-25 14:00:00;M-002;Produktion;235.8;55;1
2026-03-25 14:00:00;M-003;Produktion;206.5;39;1
2026-03-25 14:00:00;M-004;Produktion;249.7;60;0
2026-03-25 14:00:00;M-005;Produktion;225.3;50;3
2026-03-25 15:00:00;M-001;Produktion;219.1;42;0
2026-03-25 15:00:00;M-002;Produktion;230.7;56;1
2026-03-25 15:00:00;M-003;Produktion;209.8;38;0
2026-03-25 15:00:00;M-004;Produktion;247.4;67;4
2026-03-25 15:00:00;M-005;Produktion;222.4;48;0
2026-03-25 16:00:00;M-001;Produktion;213.7;40;2
2026-03-25 16:00:00;M-002;Produktion;234.5;61;2
2026-03-25 16:00:00;M-003;Produktion;211.5;32;1
2026-03-25 16:00:00;M-004;Produktion;246.9;58;2
2026-03-25 16:00:00;M-005;Produktion;220.0;48;0
2026-03-25 17:00:00;M-001;Produktion;216.8;41;0
2026-03-25 17:00:00;M-002;Produktion;227.9;55;1
2026-03-25 17:00:00;M-003;Produktion;205.9;39;1
2026-03-25 17:00:00;M-004;Produktion;243.4;60;3
2026-03-25 17:00:00;M-005;Produktion;215.3;44;0
2026-03-25 18:00:00;M-001;Produktion;213.6;47;0
2026-03-25 18:00:00;M-002;Produktion;229.8;52;2
2026-03-25 18:00:00;M-003;Stillstand;70.3;0;0
2026-03-25 18:00:00;M-004;Produktion;243.6;59;5
2026-03-25 18:00:00;M-005;Produktion;220.0;48;0
2026-03-25 19:00:00;M-001;Produktion;215.7;39;0
2026-03-25 19:00:00;M-002;Produktion;229.1;58;3
2026-03-25 19:00:00;M-003;Stillstand;120.9;0;0
2026-03-25 19:00:00;M-004;Produktion;241.2;65;5
2026-03-25 19:00:00;M-005;Produktion;220.3;53;0
2026-03-25 20:00:00;M-001;Produktion;214.8;49;0
2026-03-25 20:00:00;M-002;Produktion;230.6;61;2
2026-03-25 20:00:00;M-003;Produktion;204.3;36;0
2026-03-25 20:00:00;M-004;Produktion;246.5;60;2
2026-03-25 20:00:00;M-005;Produktion;223.9;52;0
2026-03-25 21:00:00;M-001;Produktion;216.4;43;0
2026-03-25 21:00:00;M-002;Produktion;228.6;49;0
2026-03-25 21:00:00;M-003;Produktion;210.0;36;1
2026-03-25 21:00:00;M-004;Produktion;246.1;60;2
2026-03-25 21:00:00;M-005;Produktion;220.5;51;0
2026-03-25 22:00:00;M-001;Produktion;214.1;38;0
2026-03-25 22:00:00;M-002;Produktion;231.3;56;2
2026-03-25 22:00:00;M-003;Produktion;205.1;36;0
2026-03-25 22:00:00;M-004;Produktion;245.7;53;0
2026-03-25 22:00:00;M-005;Produktion;215.3;48;1
2026-03-25 23:00:00;M-001;Produktion;215.4;42;0
2026-03-25 23:00:00;M-002;Produktion;231.5;51;2
2026-03-25 23:00:00;M-003;Produktion;208.6;34;0
2026-03-25 23:00:00;M-004;Produktion;242.0;60;3
2026-03-25 23:00:00;M-005;Produktion;222.9;51;1
2026-03-26 00:00:00;M-001;Produktion;213.6;44;1
2026-03-26 00:00:00;M-002;Produktion;227.3;43;3
2026-03-26 00:00:00;M-003;Produktion;207.5;39;1
2026-03-26 00:00:00;M-004;Produktion;244.6;65;1
2026-03-26 00:00:00;M-005;Produktion;216.7;54;1
2026-03-26 01:00:00;M-001;Produktion;217.0;40;0
2026-03-26 01:00:00;M-002;Produktion;228.4;57;1
2026-03-26 01:00:00;M-003;Produktion;206.1;36;1
2026-03-26 01:00:00;M-004;Produktion;245.7;60;3
2026-03-26 01:00:00;M-005;Produktion;218.8;49;1
2026-03-26 02:00:00;M-001;Produktion;215.0;48;1
2026-03-26 02:00:00;M-002;Produktion;231.9;56;2
2026-03-26 02:00:00;M-003;Produktion;204.6;34;1
2026-03-26 02:00:00;M-004;Produktion;241.7;50;5
2026-03-26 02:00:00;M-005;Produktion;216.3;42;2
2026-03-26 03:00:00;M-001;Produktion;212.5;35;0
2026-03-26 03:00:00;M-002;Produktion;228.5;54;1
2026-03-26 03:00:00;M-003;Produktion;206.3;40;1
2026-03-26 03:00:00;M-004;Produktion;243.2;57;3
2026-03-26 03:00:00;M-005;Produktion;218.3;51;1
2026-03-26 04:00:00;M-001;Produktion;215.6;39;0
2026-03-26 04:00:00;M-002;Produktion;229.4;54;0
2026-03-26 04:00:00;M-003;Produktion;205.7;37;0
2026-03-26 04:00:00;M-004;Produktion;245.0;54;2
2026-03-26 04:00:00;M-005;Produktion;221.3;45;1
2026-03-26 05:00:00;M-001;Produktion;214.9;38;0
2026-03-26 05:00:00;M-002;Produktion;228.4;50;1
2026-03-26 05:00:00;M-003;Produktion;207.7;37;0
2026-03-26 05:00:00;M-004;Produktion;246.0;66;0
2026-03-26 05:00:00;M-005;Produktion;222.5;49;2
2026-03-26 06:00:00;M-001;Produktion;214.2;41;1
2026-03-26 06:00:00;M-002;Produktion;229.0;56;1
2026-03-26 06:00:00;M-003;Produktion;201.6;39;0
2026-03-26 06:00:00;M-004;Produktion;242.5;49;1
2026-03-26 06:00:00;M-005;Produktion;220.7;51;2
2026-03-26 07:00:00;M-001;Produktion;215.9;43;0
2026-03-26 07:00:00;M-002;Produktion;228.7;50;1
2026-03-26 07:00:00;M-003;Produktion;203.1;39;0
2026-03-26 07:00:00;M-004;Produktion;245.8;63;1
2026-03-26 07:00:00;M-005;Produktion;221.9;44;0
2026-03-26 08:00:00;M-001;Produktion;216.2;41;1
2026-03-26 08:00:00;M-002;Produktion;232.1;54;0
2026-03-26 08:00:00;M-003;Produktion;207.7;39;0
2026-03-26 08:00:00;M-004;Produktion;243.2;59;0
2026-03-26 08:00:00;M-005;Produktion;223.2;46;1
2026-03-26 09:00:00;M-001;Produktion;213.8;34;2
2026-03-26 09:00:00;M-002;Produktion;233.4;60;3
2026-03-26 09:00:00;M-003;Produktion;206.1;35;1
2026-03-26 09:00:00;M-004;Produktion;246.7;62;3
2026-03-26 09:00:00;M-005;Produktion;222.8;47;0
2026-03-26 10:00:00;M-001;Produktion;220.4;43;0
2026-03-26 10:00:00;M-002;Produktion;232.0;52;0
2026-03-26 10:00:00;M-003;Produktion;206.8;38;0
2026-03-26 10:00:00;M-004;Produktion;247.6;61;3
2026-03-26 10:00:00;M-005;Produktion;220.5;45;2
2026-03-26 11:00:00;M-001;Produktion;219.9;40;0
2026-03-26 11:00:00;M-002;Produktion;231.3;50;1
2026-03-26 11:00:00;M-003;Produktion;211.2;37;0
2026-03-26 11:00:00;M-004;Produktion;244.6;61;2
2026-03-26 11:00:00;M-005;Produktion;220.8;43;0
2026-03-26 12:00:00;M-001;Produktion;220.4;42;2
2026-03-26 12:00:00;M-002;Produktion;230.7;46;1
2026-03-26 12:00:00;M-003;Produktion;209.3;38;2
2026-03-26 12:00:00;M-004;Produktion;246.3;61;3
2026-03-26 12:00:00;M-005;Produktion;221.1;52;3
2026-03-26 13:00:00;M-001;Produktion;220.0;43;1
2026-03-26 13:00:00;M-002;Produktion;234.0;60;3
2026-03-26 13:00:00;M-003;Produktion;212.0;37;0
2026-03-26 13:00:00;M-004;Produktion;249.4;58;2
2026-03-26 13:00:00;M-005;Produktion;224.7;50;0
2026-03-26 14:00:00;M-001;Produktion;224.7;42;1
2026-03-26 14:00:00;M-002;Produktion;236.6;62;2
2026-03-26 14:00:00;M-003;Produktion;206.5;40;1
2026-03-26 14:00:00;M-004;Produktion;251.7;56;1
2026-03-26 14:00:00;M-005;Produktion;222.4;49;2
2026-03-26 15:00:00;M-001;Produktion;216.5;43;0
2026-03-26 15:00:00;M-002;Produktion;229.4;57;4
2026-03-26 15:00:00;M-003;Produktion;209.6;41;1
2026-03-26 15:00:00;M-004;Produktion;247.5;58;0
2026-03-26 15:00:00;M-005;Produktion;225.6;43;0
2026-03-26 16:00:00;M-001;Produktion;221.6;38;0
2026-03-26 16:00:00;M-002;Produktion;232.3;56;3
2026-03-26 16:00:00;M-003;Produktion;208.8;38;2
2026-03-26 16:00:00;M-004;Produktion;249.4;62;0
2026-03-26 16:00:00;M-005;Produktion;219.2;53;0
2026-03-26 17:00:00;M-001;Produktion;219.8;44;2
2026-03-26 17:00:00;M-002;Produktion;233.0;53;2
2026-03-26 17:00:00;M-003;Produktion;202.8;34;0
2026-03-26 17:00:00;M-004;Produktion;245.2;63;2
2026-03-26 17:00:00;M-005;Produktion;224.8;50;0
2026-03-26 18:00:00;M-001;Produktion;218.7;41;1
2026-03-26 18:00:00;M-002;Produktion;226.7;50;1
2026-03-26 18:00:00;M-003;Produktion;206.2;39;0
2026-03-26 18:00:00;M-004;Produktion;251.4;56;2
2026-03-26 18:00:00;M-005;Produktion;221.7;48;2
2026-03-26 19:00:00;M-001;Produktion;214.7;41;0
2026-03-26 19:00:00;M-002;Produktion;228.7;50;1
2026-03-26 19:00:00;M-003;Produktion;206.7;38;0
2026-03-26 19:00:00;M-004;Produktion;246.5;60;1
2026-03-26 19:00:00;M-005;Produktion;222.8;45;1
2026-03-26 20:00:00;M-001;Produktion;215.7;46;1
2026-03-26 20:00:00;M-002;Produktion;232.0;56;1
2026-03-26 20:00:00;M-003;Produktion;207.1;43;0
2026-03-26 20:00:00;M-004;Produktion;243.6;60;4
2026-03-26 20:00:00;M-005;Produktion;223.4;48;1
2026-03-26 21:00:00;M-001;Produktion;217.3;34;1
2026-03-26 21:00:00;M-002;Produktion;228.8;47;0
2026-03-26 21:00:00;M-003;Produktion;209.0;39;1
2026-03-26 21:00:00;M-004;Produktion;243.7;53;2
2026-03-26 21:00:00;M-005;Produktion;217.6;50;1
2026-03-26 22:00:00;M-001;Produktion;214.6;42;0
2026-03-26 22:00:00;M-002;Produktion;232.5;53;2
2026-03-26 22:00:00;M-003;Produktion;201.9;39;1
2026-03-26 22:00:00;M-004;Produktion;244.0;67;2
2026-03-26 22:00:00;M-005;Produktion;224.0;39;1
2026-03-26 23:00:00;M-001;Produktion;213.9;47;1
2026-03-26 23:00:00;M-002;Produktion;229.1;53;0
2026-03-26 23:00:00;M-003;Produktion;204.3;38;1
2026-03-26 23:00:00;M-004;Produktion;243.0;62;2
2026-03-26 23:00:00;M-005;Produktion;221.4;47;0
2026-03-27 00:00:00;M-001;Produktion;218.0;41;0
2026-03-27 00:00:00;M-002;Produktion;228.5;62;3
2026-03-27 00:00:00;M-003;Produktion;203.4;35;0
2026-03-27 00:00:00;M-004;Produktion;247.5;61;1
2026-03-27 00:00:00;M-005;Produktion;224.5;46;1
2026-03-27 01:00:00;M-001;Produktion;215.4;42;1
2026-03-27 01:00:00;M-002;Produktion;231.2;55;1
2026-03-27 01:00:00;M-003;Produktion;202.8;39;1
2026-03-27 01:00:00;M-004;Produktion;247.0;56;0
2026-03-27 01:00:00;M-005;Produktion;221.0;53;4
2026-03-27 02:00:00;M-001;Produktion;216.8;41;0
2026-03-27 02:00:00;M-002;Produktion;231.7;60;0
2026-03-27 02:00:00;M-003;Produktion;202.3;38;1
2026-03-27 02:00:00;M-004;Produktion;244.6;58;0
2026-03-27 02:00:00;M-005;Produktion;219.3;50;2
2026-03-27 03:00:00;M-001;Produktion;213.3;38;0
2026-03-27 03:00:00;M-002;Produktion;232.3;61;3
2026-03-27 03:00:00;M-003;Produktion;205.4;35;2
2026-03-27 03:00:00;M-004;Produktion;242.7;57;3
2026-03-27 03:00:00;M-005;Produktion;218.8;44;1
2026-03-27 04:00:00;M-001;Produktion;216.7;44;1
2026-03-27 04:00:00;M-002;Produktion;231.4;53;1
2026-03-27 04:00:00;M-003;Produktion;203.9;31;0
2026-03-27 04:00:00;M-004;Produktion;242.6;54;3
2026-03-27 04:00:00;M-005;Produktion;222.5;48;0
2026-03-27 05:00:00;M-001;Produktion;216.3;45;0
2026-03-27 05:00:00;M-002;Produktion;228.2;55;1
2026-03-27 05:00:00;M-003;Produktion;201.1;36;0
2026-03-27 05:00:00;M-004;Produktion;243.7;53;3
2026-03-27 05:00:00;M-005;Produktion;221.6;51;2
2026-03-27 06:00:00;M-001;Produktion;215.4;38;1
2026-03-27 06:00:00;M-002;Produktion;230.8;51;1
2026-03-27 06:00:00;M-003;Produktion;209.3;36;2
2026-03-27 06:00:00;M-004;Produktion;244.8;64;1
2026-03-27 06:00:00;M-005;Produktion;217.9;44;0
2026-03-27 07:00:00;M-001;Produktion;215.4;39;0
2026-03-27 07:00:00;M-002;Produktion;229.4;51;3
2026-03-27 07:00:00;M-003;Produktion;207.8;34;0
2026-03-27 07:00:00;M-004;Produktion;247.9;60;1
2026-03-27 07:00:00;M-005;Produktion;219.3;44;1
2026-03-27 08:00:00;M-001;Produktion;217.2;38;1
2026-03-27 08:00:00;M-002;Produktion;230.6;50;3
2026-03-27 08:00:00;M-003;Produktion;204.0;38;1
2026-03-27 08:00:00;M-004;Produktion;244.6;49;3
2026-03-27 08:00:00;M-005;Produktion;216.8;53;0
2026-03-27 09:00:00;M-001;Produktion;213.3;45;0
2026-03-27 09:00:00;M-002;Produktion;230.4;59;0
2026-03-27 09:00:00;M-003;Produktion;204.6;35;0
2026-03-27 09:00:00;M-004;Produktion;244.1;55;0
2026-03-27 09:00:00;M-005;Produktion;224.2;49;0
2026-03-27 10:00:00;M-001;Produktion;217.0;39;0
2026-03-27 10:00:00;M-002;Produktion;232.1;62;3
2026-03-27 10:00:00;M-003;Produktion;213.7;35;0
2026-03-27 10:00:00;M-004;Produktion;251.0;57;1
2026-03-27 10:00:00;M-005;Produktion;221.0;50;1
2026-03-27 11:00:00;M-001;Produktion;219.6;43;1
2026-03-27 11:00:00;M-002;Produktion;227.3;57;2
2026-03-27 11:00:00;M-003;Produktion;208.8;40;0
2026-03-27 11:00:00;M-004;Produktion;247.8;61;0
2026-03-27 11:00:00;M-005;Produktion;219.6;43;0
2026-03-27 12:00:00;M-001;Produktion;218.9;41;1
2026-03-27 12:00:00;M-002;Produktion;236.1;51;2
2026-03-27 12:00:00;M-003;Produktion;209.9;36;0
2026-03-27 12:00:00;M-004;Produktion;247.4;59;2
2026-03-27 12:00:00;M-005;Produktion;225.3;39;1
2026-03-27 13:00:00;M-001;Produktion;218.2;40;0
2026-03-27 13:00:00;M-002;Produktion;232.7;51;1
2026-03-27 13:00:00;M-003;Produktion;206.9;38;0
2026-03-27 13:00:00;M-004;Produktion;252.1;61;1
2026-03-27 13:00:00;M-005;Produktion;222.1;44;0
2026-03-27 14:00:00;M-001;Produktion;216.0;42;1
2026-03-27 14:00:00;M-002;Produktion;231.8;45;0
2026-03-27 14:00:00;M-003;Produktion;209.1;36;2
2026-03-27 14:00:00;M-004;Produktion;241.4;67;4
2026-03-27 14:00:00;M-005;Produktion;223.9;39;1
2026-03-27 15:00:00;M-001;Produktion;217.0;42;1
2026-03-27 15:00:00;M-002;Produktion;232.5;54;2
2026-03-27 15:00:00;M-003;Produktion;210.0;37;1
2026-03-27 15:00:00;M-004;Produktion;248.3;60;0
2026-03-27 15:00:00;M-005;Produktion;223.0;45;0
2026-03-27 16:00:00;M-001;Produktion;217.1;38;0
2026-03-27 16:00:00;M-002;Produktion;233.4;55;2
2026-03-27 16:00:00;M-003;Produktion;206.5;36;0
2026-03-27 16:00:00;M-004;Produktion;246.0;59;1
2026-03-27 16:00:00;M-005;Produktion;226.4;47;0
2026-03-27 17:00:00;M-001;Produktion;212.8;41;0
2026-03-27 17:00:00;M-002;Produktion;224.2;44;1
2026-03-27 17:00:00;M-003;Produktion;208.5;34;2
2026-03-27 17:00:00;M-004;Produktion;246.3;62;2
2026-03-27 17:00:00;M-005;Produktion;219.5;42;1
2026-03-27 18:00:00;M-001;Produktion;215.5;44;1
2026-03-27 18:00:00;M-002;Produktion;231.7;59;2
2026-03-27 18:00:00;M-003;Produktion;208.9;31;1
2026-03-27 18:00:00;M-004;Produktion;246.7;56;2
2026-03-27 18:00:00;M-005;Produktion;219.3;38;0
2026-03-27 19:00:00;M-001;Produktion;213.5;44;1
2026-03-27 19:00:00;M-002;Produktion;229.5;57;2
2026-03-27 19:00:00;M-003;Produktion;203.0;39;2
2026-03-27 19:00:00;M-004;Produktion;249.1;58;0
2026-03-27 19:00:00;M-005;Produktion;218.9;48;1
2026-03-27 20:00:00;M-001;Produktion;215.0;40;0
2026-03-27 20:00:00;M-002;Produktion;226.7;43;1
2026-03-27 20:00:00;M-003;Produktion;205.2;35;0
2026-03-27 20:00:00;M-004;Produktion;245.3;58;3
2026-03-27 20:00:00;M-005;Produktion;219.6;47;3
2026-03-27 21:00:00;M-001;Produktion;222.4;36;0
2026-03-27 21:00:00;M-002;Produktion;230.7;55;0
2026-03-27 21:00:00;M-003;Produktion;205.5;36;0
2026-03-27 21:00:00;M-004;Produktion;248.4;67;3
2026-03-27 21:00:00;M-005;Produktion;215.8;45;1
2026-03-27 22:00:00;M-001;Produktion;213.2;41;0
2026-03-27 22:00:00;M-002;Produktion;228.9;52;2
2026-03-27 22:00:00;M-003;Produktion;202.1;39;0
2026-03-27 22:00:00;M-004;Produktion;243.6;57;3
2026-03-27 22:00:00;M-005;Produktion;219.4;47;1
2026-03-27 23:00:00;M-001;Produktion;219.6;46;1
2026-03-27 23:00:00;M-002;Produktion;231.1;55;3
2026-03-27 23:00:00;M-003;Produktion;201.4;39;2
2026-03-27 23:00:00;M-004;Produktion;246.0;57;2
2026-03-27 23:00:00;M-005;Produktion;219.6;48;0
2026-03-28 00:00:00;M-001;Produktion;212.9;37;0
2026-03-28 00:00:00;M-002;Produktion;234.8;58;0
2026-03-28 00:00:00;M-003;Produktion;203.6;41;0
2026-03-28 00:00:00;M-004;Produktion;245.3;62;0
2026-03-28 00:00:00;M-005;Produktion;219.8;46;2
2026-03-28 01:00:00;M-001;Produktion;211.2;44;1
2026-03-28 01:00:00;M-002;Produktion;231.4;53;3
2026-03-28 01:00:00;M-003;Produktion;206.8;35;0
2026-03-28 01:00:00;M-004;Produktion;247.5;61;3
2026-03-28 01:00:00;M-005;Produktion;219.3;41;0
2026-03-28 02:00:00;M-001;Produktion;217.8;41;2
2026-03-28 02:00:00;M-002;Produktion;228.0;58;1
2026-03-28 02:00:00;M-003;Produktion;207.7;40;0
2026-03-28 02:00:00;M-004;Produktion;245.0;54;3
2026-03-28 02:00:00;M-005;Produktion;219.5;48;2
2026-03-28 03:00:00;M-001;Produktion;216.0;41;0
2026-03-28 03:00:00;M-002;Produktion;229.3;61;1
2026-03-28 03:00:00;M-003;Produktion;208.3;30;0
2026-03-28 03:00:00;M-004;Produktion;244.3;62;0
2026-03-28 03:00:00;M-005;Produktion;222.5;47;1
2026-03-28 04:00:00;M-001;Produktion;213.7;38;0
2026-03-28 04:00:00;M-002;Produktion;231.6;57;1
2026-03-28 04:00:00;M-003;Produktion;201.4;38;0
2026-03-28 04:00:00;M-004;Produktion;245.0;57;4
2026-03-28 04:00:00;M-005;Produktion;216.6;46;1
2026-03-28 05:00:00;M-001;Produktion;211.5;39;0
2026-03-28 05:00:00;M-002;Produktion;225.5;50;4
2026-03-28 05:00:00;M-003;Produktion;210.0;44;0
2026-03-28 05:00:00;M-004;Produktion;245.2;56;3
2026-03-28 05:00:00;M-005;Produktion;219.7;41;0
2026-03-28 06:00:00;M-001;Produktion;216.5;44;2
2026-03-28 06:00:00;M-002;Produktion;228.5;59;0
2026-03-28 06:00:00;M-003;Produktion;210.0;39;0
2026-03-28 06:00:00;M-004;Produktion;248.7;60;2
2026-03-28 06:00:00;M-005;Produktion;223.0;50;1
2026-03-28 07:00:00;M-001;Produktion;213.8;40;2
2026-03-28 07:00:00;M-002;Produktion;229.4;57;2
2026-03-28 07:00:00;M-003;Produktion;205.8;42;0
2026-03-28 07:00:00;M-004;Produktion;242.9;67;0
2026-03-28 07:00:00;M-005;Produktion;220.9;44;1
2026-03-28 08:00:00;M-001;Produktion;215.7;41;2
2026-03-28 08:00:00;M-002;Produktion;227.4;55;1
2026-03-28 08:00:00;M-003;Produktion;205.3;33;1
2026-03-28 08:00:00;M-004;Produktion;246.0;64;3
2026-03-28 08:00:00;M-005;Produktion;220.9;44;2
2026-03-28 09:00:00;M-001;Produktion;211.1;36;0
2026-03-28 09:00:00;M-002;Produktion;231.7;55;1
2026-03-28 09:00:00;M-003;Produktion;202.7;33;1
2026-03-28 09:00:00;M-004;Produktion;246.3;61;3
2026-03-28 09:00:00;M-005;Produktion;221.6;49;0
2026-03-28 10:00:00;M-001;Produktion;220.7;38;0
2026-03-28 10:00:00;M-002;Produktion;233.8;66;0
2026-03-28 10:00:00;M-003;Produktion;207.5;39;1
2026-03-28 10:00:00;M-004;Produktion;247.7;64;1
2026-03-28 10:00:00;M-005;Produktion;224.9;48;0
2026-03-28 11:00:00;M-001;Produktion;222.5;36;0
2026-03-28 11:00:00;M-002;Produktion;234.6;51;3
2026-03-28 11:00:00;M-003;Stillstand;78.8;0;0
2026-03-28 11:00:00;M-004;Produktion;246.5;52;1
2026-03-28 11:00:00;M-005;Produktion;223.6;41;0
2026-03-28 12:00:00;M-001;Produktion;215.7;48;1
2026-03-28 12:00:00;M-002;Produktion;233.7;57;1
2026-03-28 12:00:00;M-003;Produktion;209.6;38;2
2026-03-28 12:00:00;M-004;Produktion;246.0;60;3
2026-03-28 12:00:00;M-005;Produktion;225.6;48;2
2026-03-28 13:00:00;M-001;Produktion;217.6;38;2
2026-03-28 13:00:00;M-002;Produktion;231.9;55;0
2026-03-28 13:00:00;M-003;Produktion;208.1;33;0
2026-03-28 13:00:00;M-004;Produktion;248.8;59;2
2026-03-28 13:00:00;M-005;Produktion;224.8;51;3
2026-03-28 14:00:00;M-001;Produktion;221.9;41;2
2026-03-28 14:00:00;M-002;Produktion;235.6;63;5
2026-03-28 14:00:00;M-003;Produktion;209.4;41;0
2026-03-28 14:00:00;M-004;Produktion;250.3;61;3
2026-03-28 14:00:00;M-005;Produktion;223.9;48;0
2026-03-28 15:00:00;M-001;Produktion;216.4;41;1
2026-03-28 15:00:00;M-002;Produktion;232.7;53;2
2026-03-28 15:00:00;M-003;Produktion;211.4;34;0
2026-03-28 15:00:00;M-004;Produktion;248.3;63;0
2026-03-28 15:00:00;M-005;Produktion;223.8;47;1
2026-03-28 16:00:00;M-001;Produktion;214.9;44;2
2026-03-28 16:00:00;M-002;Produktion;232.8;55;1
2026-03-28 16:00:00;M-003;Produktion;208.7;33;0
2026-03-28 16:00:00;M-004;Produktion;246.4;53;1
2026-03-28 16:00:00;M-005;Produktion;222.6;45;1
2026-03-28 17:00:00;M-001;Produktion;213.4;38;0
2026-03-28 17:00:00;M-002;Produktion;228.2;63;4
2026-03-28 17:00:00;M-003;Produktion;206.4;38;1
2026-03-28 17:00:00;M-004;Produktion;246.9;58;0
2026-03-28 17:00:00;M-005;Produktion;219.5;48;0
2026-03-28 18:00:00;M-001;Produktion;212.2;41;1
2026-03-28 18:00:00;M-002;Produktion;226.0;53;1
2026-03-28 18:00:00;M-003;Produktion;203.9;37;1
2026-03-28 18:00:00;M-004;Produktion;247.0;57;2
2026-03-28 18:00:00;M-005;Produktion;224.7;47;2
2026-03-28 19:00:00;M-001;Produktion;214.3;42;0
2026-03-28 19:00:00;M-002;Produktion;231.4;59;1
2026-03-28 19:00:00;M-003;Produktion;207.1;43;0
2026-03-28 19:00:00;M-004;Produktion;237.8;58;0
2026-03-28 19:00:00;M-005;Produktion;221.5;49;0
2026-03-28 20:00:00;M-001;Produktion;214.0;45;1
2026-03-28 20:00:00;M-002;Produktion;228.0;53;0
2026-03-28 20:00:00;M-003;Produktion;203.3;34;0
2026-03-28 20:00:00;M-004;Produktion;242.3;57;4
2026-03-28 20:00:00;M-005;Produktion;220.5;43;2
2026-03-28 21:00:00;M-001;Produktion;214.6;42;0
2026-03-28 21:00:00;M-002;Produktion;226.1;54;5
2026-03-28 21:00:00;M-003;Produktion;208.9;37;1
2026-03-28 21:00:00;M-004;Produktion;245.3;57;3
2026-03-28 21:00:00;M-005;Produktion;220.2;51;1
2026-03-28 22:00:00;M-001;Produktion;218.0;40;3
2026-03-28 22:00:00;M-002;Produktion;229.5;49;2
2026-03-28 22:00:00;M-003;Produktion;202.6;34;0
2026-03-28 22:00:00;M-004;Produktion;240.9;61;3
2026-03-28 22:00:00;M-005;Produktion;222.1;48;0
2026-03-28 23:00:00;M-001;Produktion;211.1;47;1
2026-03-28 23:00:00;M-002;Produktion;231.1;58;1
2026-03-28 23:00:00;M-003;Produktion;200.3;37;0
2026-03-28 23:00:00;M-004;Produktion;251.4;60;2
2026-03-28 23:00:00;M-005;Produktion;218.4;51;1
2026-03-29 00:00:00;M-001;Produktion;211.0;41;0
2026-03-29 00:00:00;M-002;Produktion;229.2;51;0
2026-03-29 00:00:00;M-003;Produktion;207.6;38;0
2026-03-29 00:00:00;M-004;Produktion;245.1;54;2
2026-03-29 00:00:00;M-005;Stillstand;114.3;0;0
2026-03-29 01:00:00;M-001;Stillstand;98.3;0;0
2026-03-29 01:00:00;M-002;Stillstand;111.5;0;0
2026-03-29 01:00:00;M-003;Stillstand;89.2;0;0
2026-03-29 01:00:00;M-004;Stillstand;111.6;0;0
2026-03-29 01:00:00;M-005;Stillstand;79.7;0;0
2026-03-29 02:00:00;M-001;Stillstand;88.5;0;0
2026-03-29 02:00:00;M-002;Stillstand;121.6;0;0
2026-03-29 02:00:00;M-003;Stillstand;110.8;0;0
2026-03-29 02:00:00;M-004;Stillstand;118.0;0;0
2026-03-29 02:00:00;M-005;Stillstand;131.2;0;0
2026-03-29 03:00:00;M-001;Stillstand;110.6;0;0
2026-03-29 03:00:00;M-002;Stillstand;110.4;0;0
2026-03-29 03:00:00;M-003;Stillstand;117.7;0;0
2026-03-29 03:00:00;M-004;Stillstand;166.2;0;0
2026-03-29 03:00:00;M-005;Stillstand;95.2;0;0
2026-03-29 04:00:00;M-001;Stillstand;116.0;0;0
2026-03-29 04:00:00;M-002;Stillstand;117.1;0;0
2026-03-29 04:00:00;M-003;Stillstand;123.3;0;0
2026-03-29 04:00:00;M-004;Stillstand;130.0;0;0
2026-03-29 04:00:00;M-005;Produktion;219.8;43;0
2026-03-29 05:00:00;M-001;Produktion;213.8;41;2
2026-03-29 05:00:00;M-002;Produktion;224.4;50;1
2026-03-29 05:00:00;M-003;Stillstand;118.3;0;0
2026-03-29 05:00:00;M-004;Produktion;241.9;56;1
2026-03-29 05:00:00;M-005;Stillstand;107.5;0;0
2026-03-29 06:00:00;M-001;Produktion;211.2;40;0
2026-03-29 06:00:00;M-002;Produktion;232.1;55;2
2026-03-29 06:00:00;M-003;Stillstand;70.6;0;0
2026-03-29 06:00:00;M-004;Produktion;245.6;57;0
2026-03-29 06:00:00;M-005;Stillstand;81.8;0;0
2026-03-29 07:00:00;M-001;Produktion;216.5;41;0
2026-03-29 07:00:00;M-002;Stillstand;97.5;0;0
2026-03-29 07:00:00;M-003;Stillstand;111.2;0;0
2026-03-29 07:00:00;M-004;Stillstand;161.1;0;0
2026-03-29 07:00:00;M-005;Stillstand;113.1;0;0
2026-03-29 08:00:00;M-001;Produktion;213.1;41;1
2026-03-29 08:00:00;M-002;Stillstand;135.2;0;0
2026-03-29 08:00:00;M-003;Stillstand;79.6;0;0
2026-03-29 08:00:00;M-004;Stillstand;150.9;0;0
