Zeitstempel;Maschinen_ID;Vibration_mm_s;Status;Produzierte_Stueck;Fehlteile;Temperatur_C
2025-01-04 05:00:00;Maschine_08;11,29;Produktion;98;2;66,7
2025-01-04 06:00:00;Maschine_08;10,59;Produktion;98;2;70,1
2025-01-04 07:00:00;Maschine_08;13,49;Produktion;103;2;63,8
2025-01-04 08:00:00;Maschine_08;11,18;Produktion;95;2;59,6
2025-01-04 09:00:00;Maschine_08;11,18;Produktion;93;2;74,3
2025-01-04 10:00:00;Maschine_08;12,34;Produktion;102;2;71,1
2025-01-04 11:00:00;Maschine_08;12,96;Produktion;102;2;66,5
2025-01-04 12:00:00;Maschine_08;10,99;Produktion;106;2;69,6
2025-01-04 13:00:00;Maschine_08;15,59;Produktion;104;3;69,0
2025-01-04 14:00:00;Maschine_08;10,42;Produktion;105;2;66,1
2025-01-04 15:00:00;Maschine_08;11,31;Produktion;90;2;67,3
2025-01-04 16:00:00;Maschine_08;12,89;Produktion;97;2;64,8
2025-01-04 17:00:00;Maschine_08;13,42;Produktion;91;2;74,5
2025-01-04 18:00:00;Maschine_08;11,54;Produktion;100;2;66,0
2025-01-04 19:00:00;Maschine_08;9,57;Produktion;96;2;69,5
2025-01-04 20:00:00;Maschine_08;9,94;Produktion;95;2;57,9
2025-01-04 21:00:00;Maschine_08;9,93;Produktion;95;2;60,0
2025-01-04 22:00:00;Maschine_08;10,9;Produktion;99;2;69,2
2025-01-04 23:00:00;Maschine_08;9,14;Produktion;99;2;72,4
2025-01-05 00:00:00;Maschine_08;12,37;Produktion;101;2;70,3
2025-01-05 01:00:00;Maschine_08;12,72;Produktion;107;2;66,0
2025-01-05 02:00:00;Maschine_08;11,35;Produktion;100;2;60,9
2025-01-05 03:00:00;Maschine_08;12,82;Produktion;96;2;67,1
2025-01-05 04:00:00;Maschine_08;10,31;Produktion;93;2;62,2
2025-01-05 05:00:00;Maschine_08;9,7;Stillstand;0;0;68,8
2025-01-05 06:00:00;Maschine_08;12,64;Produktion;104;2;69,8
2025-01-05 07:00:00;Maschine_08;9,41;Produktion;99;2;71,0
2025-01-05 08:00:00;Maschine_08;9,07;Produktion;99;2;66,9
2025-01-05 09:00:00;Maschine_08;11,16;Produktion;90;2;67,6
2025-01-05 10:00:00;Maschine_08;11,52;Produktion;109;2;62,3
2025-01-05 11:00:00;Maschine_08;11,23;Produktion;93;2;58,9
2025-01-05 12:00:00;Maschine_08;9,9;Produktion;104;2;69,1
2025-01-05 13:00:00;Maschine_08;15,38;Produktion;100;2;65,2
2025-01-05 14:00:00;Maschine_08;10,44;Produktion;92;2;69,6
2025-01-05 15:00:00;Maschine_08;11,58;Produktion;93;2;70,6
2025-01-05 16:00:00;Maschine_08;11,11;Produktion;92;2;64,2
2025-01-05 17:00:00;Maschine_08;10,82;Produktion;93;2;66,5
2025-01-05 18:00:00;Maschine_08;11,43;Produktion;109;2;65,1
2025-01-05 19:00:00;Maschine_08;8,12;Produktion;100;2;70,4
2025-01-05 20:00:00;Maschine_08;10,54;Produktion;92;2;60,7
2025-01-05 21:00:00;Maschine_08;10,37;Produktion;109;2;64,6
2025-01-05 22:00:00;Maschine_08;11,83;Produktion;94;2;66,8
2025-01-05 23:00:00;Maschine_08;12,81;Produktion;109;2;65,9
2025-01-06 00:00:00;Maschine_08;10,78;Produktion;93;2;60,9
2025-01-06 01:00:00;Maschine_08;13,4;Produktion;96;2;66,9
2025-01-06 02:00:00;Maschine_08;11,93;Produktion;96;2;65,0
2025-01-06 03:00:00;Maschine_08;11,76;Produktion;102;2;67,2
2025-01-06 04:00:00;Maschine_08;9,97;Produktion;98;2;65,4
2025-01-06 05:00:00;Maschine_08;12,59;Produktion;102;2;68,9
2025-01-06 06:00:00;Maschine_08;12,9;Produktion;102;2;72,1
2025-01-06 07:00:00;Maschine_08;10,01;Produktion;106;2;71,7
2025-01-06 08:00:00;Maschine_08;8,9;Produktion;102;2;72,0
2025-01-06 09:00:00;Maschine_08;12,04;Produktion;92;2;65,6
2025-01-06 10:00:00;Maschine_08;11,57;Produktion;91;2;65,7
2025-01-06 11:00:00;Maschine_08;10,43;Produktion;99;2;66,1
2025-01-06 12:00:00;Maschine_08;11,36;Produktion;99;2;67,8
2025-01-06 13:00:00;Maschine_08;14,46;Produktion;93;2;64,6
2025-01-06 14:00:00;Maschine_08;10,47;Produktion;94;2;64,2
2025-01-06 15:00:00;Maschine_08;13,4;Produktion;105;2;74,6
2025-01-06 16:00:00;Maschine_08;11,1;Produktion;96;2;69,3
2025-01-06 17:00:00;Maschine_08;11,87;Produktion;106;2;60,6
2025-01-06 18:00:00;Maschine_08;11,86;Produktion;97;2;69,9
2025-01-06 19:00:00;Maschine_08;9,58;Produktion;109;2;62,6
2025-01-06 20:00:00;Maschine_08;11,25;Produktion;104;2;68,9
2025-01-06 21:00:00;Maschine_08;12,47;Produktion;94;2;71,0
2025-01-06 22:00:00;Maschine_08;12,87;Produktion;103;2;65,1
2025-01-06 23:00:00;Maschine_08;9,8;Produktion;105;2;65,2
2025-01-07 00:00:00;Maschine_08;11,28;Produktion;92;2;64,8
2025-01-07 01:00:00;Maschine_08;11,24;Produktion;102;2;61,3
2025-01-07 02:00:00;Maschine_08;10,46;Produktion;108;2;61,8
2025-01-07 03:00:00;Maschine_08;10,48;Produktion;106;2;69,4
2025-01-07 04:00:00;Maschine_08;12,37;Produktion;108;2;71,6
2025-01-07 05:00:00;Maschine_08;11,08;Produktion;104;2;62,0
2025-01-01 00:00:00;Maschine_09;17,92;Produktion;98;3;62,8
2025-01-01 01:00:00;Maschine_09;18,46;Produktion;98;3;67,2
2025-01-01 02:00:00;Maschine_09;17,06;Produktion;98;3;64,0
2025-01-01 03:00:00;Maschine_09;14,63;Produktion;104;2;72,8
2025-01-01 04:00:00;Maschine_09;14,24;Produktion;99;2;64,4
2025-01-01 05:00:00;Maschine_09;18,91;Produktion;105;3;70,0
2025-01-01 06:00:00;Maschine_09;17,07;Produktion;104;3;64,5
2025-01-01 07:00:00;Maschine_09;16,28;Produktion;96;2;69,7
2025-01-01 08:00:00;Maschine_09;15,78;Produktion;96;2;69,0
2025-01-01 09:00:00;Maschine_09;15,5;Produktion;101;2;62,3
2025-01-01 10:00:00;Maschine_09;19,64;Produktion;99;3;67,5
2025-01-01 11:00:00;Maschine_09;15,48;Produktion;92;2;67,9
2025-01-01 12:00:00;Maschine_09;15,95;Produktion;109;3;70,0
2025-01-01 13:00:00;Maschine_09;15,62;Produktion;94;2;64,2
2025-01-01 14:00:00;Maschine_09;16,74;Produktion;107;3;65,0
2025-01-01 15:00:00;Maschine_09;15,39;Produktion;105;3;71,2
2025-01-01 16:00:00;Maschine_09;15,18;Produktion;95;2;69,6
2025-01-01 17:00:00;Maschine_09;17,73;Produktion;104;3;71,5
2025-01-01 18:00:00;Maschine_09;16,86;Produktion;109;3;69,6
2025-01-01 19:00:00;Maschine_09;16,18;Produktion;108;3;69,6
2025-01-01 20:00:00;Maschine_09;17,24;Produktion;98;3;71,3
2025-01-01 21:00:00;Maschine_09;16,78;Produktion;108;3;68,9
2025-01-01 22:00:00;Maschine_09;17,01;Produktion;92;2;67,0
2025-01-01 23:00:00;Maschine_09;15,92;Produktion;96;2;64,0
2025-01-02 00:00:00;Maschine_09;16,9;Produktion;103;3;72,9
2025-01-02 01:00:00;Maschine_09;18,05;Produktion;90;2;64,1
2025-01-02 02:00:00;Maschine_09;15,95;Produktion;105;3;74,0
2025-01-02 03:00:00;Maschine_09;17,03;Produktion;109;3;70,5
2025-01-02 04:00:00;Maschine_09;17,77;Produktion;95;3;71,4
2025-01-02 05:00:00;Maschine_09;18,8;Produktion;99;3;66,8
2025-01-02 06:00:00;Maschine_09;17,6;Produktion;102;3;71,2
2025-01-02 07:00:00;Maschine_09;15,48;Produktion;101;2;68,3
2025-01-02 08:00:00;Maschine_09;17,01;Produktion;104;3;64,6
2025-01-02 09:00:00;Maschine_09;14,88;Produktion;96;2;67,8
2025-01-02 10:00:00;Maschine_09;17,02;Produktion;101;3;69,0
2025-01-02 11:00:00;Maschine_09;16,38;Produktion;101;3;67,0
2025-01-02 12:00:00;Maschine_09;18,88;Produktion;95;3;58,7
2025-01-02 13:00:00;Maschine_09;15,49;Produktion;91;2;68,0
2025-01-02 14:00:00;Maschine_09;16,22;Produktion;96;2;68,2
2025-01-02 15:00:00;Maschine_09;15,1;Produktion;91;2;74,2
2025-01-02 16:00:00;Maschine_09;14,93;Produktion;90;2;70,5
2025-01-02 17:00:00;Maschine_09;14,39;Produktion;109;3;62,5
2025-01-02 18:00:00;Maschine_09;17,3;Produktion;91;2;70,5
2025-01-02 19:00:00;Maschine_09;17,94;Produktion;95;3;73,2
2025-01-02 20:00:00;Maschine_09;18,92;Produktion;109;3;75,2
2025-01-02 21:00:00;Maschine_09;17,41;Produktion;101;3;71,4
2025-01-02 22:00:00;Maschine_09;14,97;Produktion;105;3;73,1
2025-01-02 23:00:00;Maschine_09;17,09;Produktion;93;2;66,6
2025-01-03 00:00:00;Maschine_09;15,84;Produktion;97;2;72,4
2025-01-03 01:00:00;Maschine_09;20,3;Produktion;102;3;62,9
2025-01-03 02:00:00;Maschine_09;15,59;Produktion;102;3;70,6
2025-01-03 03:00:00;Maschine_09;16,3;Produktion;100;3;70,7
2025-01-03 04:00:00;Maschine_09;17,16;Produktion;95;2;67,6
2025-01-03 05:00:00;Maschine_09;16,87;Produktion;90;2;68,5
2025-01-03 06:00:00;Maschine_09;19,29;Produktion;91;3;65,4
2025-01-03 07:00:00;Maschine_09;15,36;Produktion;99;2;64,5
2025-01-03 08:00:00;Maschine_09;18,95;Produktion;106;3;71,8
2025-01-03 09:00:00;Maschine_09;15,37;Produktion;107;3;60,9
2025-01-03 10:00:00;Maschine_09;18,43;Produktion;97;3;68,6
2025-01-03 11:00:00;Maschine_09;17,95;Produktion;104;3;76,3
2025-01-03 12:00:00;Maschine_09;13,62;Produktion;102;2;70,0
2025-01-03 13:00:00;Maschine_09;18,45;Produktion;90;2;63,1
2025-01-03 14:00:00;Maschine_09;18,18;Produktion;91;2;66,0
2025-01-03 15:00:00;Maschine_09;16,33;Produktion;99;3;70,6
2025-01-03 16:00:00;Maschine_09;17,06;Produktion;105;3;72,5
2025-01-03 17:00:00;Maschine_09;16,54;Produktion;109;3;64,2
2025-01-03 18:00:00;Maschine_09;15,27;Produktion;92;2;64,1
2025-01-03 19:00:00;Maschine_09;14,4;Produktion;96;2;75,4
2025-01-03 20:00:00;Maschine_09;14,94;Produktion;101;2;69,1
2025-01-03 21:00:00;Maschine_09;16,97;Produktion;109;3;64,6
2025-01-03 22:00:00;Maschine_09;16,24;Produktion;101;3;68,1
2025-01-03 23:00:00;Maschine_09;16,87;Produktion;98;3;60,3
2025-01-04 00:00:00;Maschine_09;16,66;Produktion;94;2;69,1
2025-01-04 01:00:00;Maschine_09;16,98;Produktion;96;2;62,2
2025-01-04 02:00:00;Maschine_09;19,98;Produktion;97;3;63,6
2025-01-04 03:00:00;Maschine_09;17,33;Produktion;109;3;65,8
2025-01-04 04:00:00;Maschine_09;16,06;Produktion;96;2;64,2
2025-01-04 05:00:00;Maschine_09;15,71;Produktion;107;3;62,6
2025-01-04 06:00:00;Maschine_09;17,49;Produktion;107;3;65,1
2025-01-04 07:00:00;Maschine_09;18,67;Produktion;102;3;77,6
2025-01-04 08:00:00;Maschine_09;15,42;Produktion;92;2;67,6
2025-01-04 09:00:00;Maschine_09;14,78;Produktion;93;2;69,5
2025-01-04 10:00:00;Maschine_09;18,43;Produktion;93;3;74,4
2025-01-04 11:00:00;Maschine_09;15,61;Produktion;93;2;71,4
2025-01-04 12:00:00;Maschine_09;15,29;Produktion;108;3;65,4
2025-01-04 13:00:00;Maschine_09;17,93;Produktion;91;2;71,5
2025-01-04 14:00:00;Maschine_09;15,4;Produktion;98;2;65,3
2025-01-04 15:00:00;Maschine_09;14,26;Produktion;94;2;65,7
2025-01-04 16:00:00;Maschine_09;16,67;Produktion;93;2;68,6
2025-01-04 17:00:00;Maschine_09;17,22;Produktion;108;3;65,0
2025-01-04 18:00:00;Maschine_09;16,92;Produktion;96;2;69,3
2025-01-04 19:00:00;Maschine_09;17,01;Produktion;91;2;64,9
2025-01-04 20:00:00;Maschine_09;14,68;Produktion;107;3;74,9
2025-01-04 21:00:00;Maschine_09;20,46;Produktion;96;3;68,1
2025-01-04 22:00:00;Maschine_09;15,66;Produktion;92;2;65,8
2025-01-04 23:00:00;Maschine_09;16,39;Produktion;98;2;68,4
2025-01-05 00:00:00;Maschine_09;19,53;Produktion;104;3;70,9
2025-01-05 01:00:00;Maschine_09;14,5;Produktion;90;2;68,0
2025-01-05 02:00:00;Maschine_09;13,65;Produktion;97;2;65,3
2025-01-05 03:00:00;Maschine_09;16,02;Produktion;97;2;69,2
2025-01-05 04:00:00;Maschine_09;13,64;Produktion;98;2;68,9
2025-01-05 05:00:00;Maschine_09;16,7;Produktion;91;2;77,3
2025-01-05 06:00:00;Maschine_09;15,08;Produktion;92;2;70,1
2025-01-05 07:00:00;Maschine_09;15,78;Produktion;100;2;68,2
2025-01-05 08:00:00;Maschine_09;17,26;Produktion;93;2;71,1
2025-01-05 09:00:00;Maschine_09;17,04;Produktion;96;3;66,2
2025-01-05 10:00:00;Maschine_09;15,7;Produktion;107;3;59,5
2025-01-05 11:00:00;Maschine_09;16,53;Produktion;108;3;66,2
2025-01-05 12:00:00;Maschine_09;19,4;Produktion;90;3;64,4
2025-01-05 13:00:00;Maschine_09;16,78;Produktion;98;3;62,8
2025-01-05 14:00:00;Maschine_09;17,68;Produktion;103;3;66,6
2025-01-05 15:00:00;Maschine_09;15,12;Produktion;95;2;69,6
2025-01-05 16:00:00;Maschine_09;15,28;Produktion;94;2;68,9
2025-01-05 17:00:00;Maschine_09;17,66;Produktion;99;3;67,0
2025-01-05 18:00:00;Maschine_09;16,4;Produktion;100;3;67,5
2025-01-05 19:00:00;Maschine_09;15,04;Produktion;90;2;73,1
2025-01-05 20:00:00;Maschine_09;16,31;Produktion;90;2;65,3
2025-01-05 21:00:00;Maschine_09;15,78;Produktion;99;2;57,5
2025-01-05 22:00:00;Maschine_09;15,76;Produktion;108;3;65,8
2025-01-05 23:00:00;Maschine_09;16,77;Produktion;103;3;74,6
2025-01-06 00:00:00;Maschine_09;15,81;Produktion;98;2;68,8
2025-01-06 01:00:00;Maschine_09;14,23;Produktion;101;2;70,6
2025-01-06 02:00:00;Maschine_09;16,03;Produktion;104;3;68,9
2025-01-06 03:00:00;Maschine_09;14,2;Produktion;109;3;64,6
2025-01-06 04:00:00;Maschine_09;15,35;Produktion;103;3;67,8
2025-01-06 05:00:00;Maschine_09;17,14;Produktion;95;2;67,0
2025-01-06 06:00:00;Maschine_09;15,52;Produktion;92;2;73,3
2025-01-06 07:00:00;Maschine_09;15,37;Produktion;103;3;64,8
2025-01-06 08:00:00;Maschine_09;17,52;Produktion;103;3;74,1
2025-01-06 09:00:00;Maschine_09;13,95;Produktion;104;2;69,5
2025-01-06 10:00:00;Maschine_09;14,43;Produktion;109;3;68,0
2025-01-06 11:00:00;Maschine_09;15,34;Produktion;101;2;72,4
2025-01-06 12:00:00;Maschine_09;16,4;Produktion;108;3;74,8
2025-01-06 13:00:00;Maschine_09;17,11;Produktion;101;3;66,4
2025-01-06 14:00:00;Maschine_09;16,23;Produktion;106;3;65,9
2025-01-06 15:00:00;Maschine_09;16,17;Produktion;97;2;69,6
2025-01-06 16:00:00;Maschine_09;15,39;Produktion;104;3;64,1
2025-01-06 17:00:00;Maschine_09;19,89;Produktion;100;3;66,8
2025-01-06 18:00:00;Maschine_09;16,31;Produktion;103;3;61,7
2025-01-06 19:00:00;Maschine_09;15,3;Produktion;109;3;63,5
2025-01-06 20:00:00;Maschine_09;14,77;Produktion;103;2;63,7
2025-01-06 21:00:00;Maschine_09;16,11;Produktion;108;3;68,0
2025-01-06 22:00:00;Maschine_09;15,55;Produktion;106;3;59,1
2025-01-06 23:00:00;Maschine_09;20,55;Produktion;95;3;71,9
2025-01-07 00:00:00;Maschine_09;16,25;Produktion;90;2;65,2
2025-01-07 01:00:00;Maschine_09;15,88;Produktion;99;2;64,6
2025-01-07 02:00:00;Maschine_09;14,77;Produktion;109;3;66,2
2025-01-07 03:00:00;Maschine_09;18,45;Produktion;100;3;68,5
2025-01-07 04:00:00;Maschine_09;17,09;Produktion;94;2;63,8
2025-01-07 05:00:00;Maschine_09;16,1;Produktion;94;2;69,8
2025-01-01 00:00:00;Maschine_10;10,54;Produktion;102;2;65,5
2025-01-01 01:00:00;Maschine_10;10,24;Produktion;96;2;65,0
2025-01-01 02:00:00;Maschine_10;9,67;Produktion;108;2;69,2
2025-01-01 03:00:00;Maschine_10;12,31;Produktion;97;2;67,1
2025-01-01 04:00:00;Maschine_10;12,0;Produktion;93;2;65,6
2025-01-01 05:00:00;Maschine_10;9,62;Produktion;108;2;68,5
2025-01-01 06:00:00;Maschine_10;10,59;Produktion;103;2;58,1
2025-01-01 07:00:00;Maschine_10;10,19;Produktion;100;2;62,5
2025-01-01 08:00:00;Maschine_10;10,67;Produktion;98;2;66,1
2025-01-01 09:00:00;Maschine_10;13,12;Produktion;104;2;71,0
2025-01-01 10:00:00;Maschine_10;11,91;Produktion;102;2;71,6
2025-01-01 11:00:00;Maschine_10;10,72;Produktion;95;2;68,7
2025-01-01 12:00:00;Maschine_10;10,26;Produktion;100;2;68,5
2025-01-01 13:00:00;Maschine_10;12,14;Produktion;93;2;68,7
2025-01-01 14:00:00;Maschine_10;12,58;Produktion;108;2;73,1
2025-01-01 15:00:00;Maschine_10;11,62;Produktion;103;2;69,6
2025-01-01 16:00:00;Maschine_10;8,77;Produktion;90;1;63,9
2025-01-01 17:00:00;Maschine_10;9,11;Produktion;97;2;77,9
2025-01-01 18:00:00;Maschine_10;11,85;Produktion;107;2;60,3
2025-01-01 19:00:00;Maschine_10;11,71;Produktion;104;2;70,2
2025-01-01 20:00:00;Maschine_10;11,84;Produktion;102;2;57,0
2025-01-01 21:00:00;Maschine_10;11,37;Produktion;100;2;68,0
2025-01-01 22:00:00;Maschine_10;10,39;Produktion;93;2;69,6
2025-01-01 23:00:00;Maschine_10;9,92;Produktion;108;2;73,1
2025-01-02 00:00:00;Maschine_10;9,99;Produktion;93;2;67,6
2025-01-02 01:00:00;Maschine_10;10,82;Produktion;99;2;67,3
2025-01-02 02:00:00;Maschine_10;15,0;Produktion;108;3;72,6
2025-01-02 03:00:00;Maschine_10;10,73;Produktion;106;2;60,5
2025-01-02 04:00:00;Maschine_10;10,51;Produktion;93;2;65,8
2025-01-02 05:00:00;Maschine_10;9,67;Produktion;101;2;59,3
2025-01-02 06:00:00;Maschine_10;11,94;Produktion;97;2;67,5
2025-01-02 07:00:00;Maschine_10;10,82;Produktion;94;2;66,1
2025-01-02 08:00:00;Maschine_10;11,97;Produktion;105;2;61,0
2025-01-02 09:00:00;Maschine_10;13,41;Produktion;106;2;72,2
2025-01-02 10:00:00;Maschine_10;10,1;Produktion;108;2;65,7
2025-01-02 11:00:00;Maschine_10;10,37;Produktion;104;2;65,4
2025-01-02 12:00:00;Maschine_10;10,6;Produktion;109;2;66,9
2025-01-02 13:00:00;Maschine_10;11,87;Produktion;97;2;64,6
2025-01-02 14:00:00;Maschine_10;8,22;Produktion;108;2;61,3
2025-01-02 15:00:00;Maschine_10;12,47;Produktion;92;2;72,4
2025-01-02 16:00:00;Maschine_10;9,2;Produktion;99;2;69,0
2025-01-02 17:00:00;Maschine_10;10,88;Produktion;108;2;64,2
2025-01-02 18:00:00;Maschine_10;10,41;Produktion;94;2;74,3
2025-01-02 19:00:00;Maschine_10;11,8;Produktion;93;2;67,8
2025-01-02 20:00:00;Maschine_10;11,75;Produktion;95;2;69,7
2025-01-02 21:00:00;Maschine_10;9,91;Produktion;101;2;67,2
2025-01-02 22:00:00;Maschine_10;12,68;Produktion;90;2;68,0
2025-01-02 23:00:00;Maschine_10;12,2;Produktion;94;2;66,8
2025-01-03 00:00:00;Maschine_10;10,0;Produktion;94;2;70,0
2025-01-03 01:00:00;Maschine_10;9,34;Produktion;108;2;68,7
2025-01-03 02:00:00;Maschine_10;10,58;Produktion;108;2;71,9
2025-01-03 03:00:00;Maschine_10;9,64;Produktion;91;2;67,5
2025-01-03 04:00:00;Maschine_10;10,7;Produktion;101;2;70,3
2025-01-03 05:00:00;Maschine_10;10,82;Produktion;102;2;65,0
2025-01-03 06:00:00;Maschine_10;9,89;Produktion;100;2;64,4
2025-01-03 07:00:00;Maschine_10;7,96;Produktion;98;1;66,1
2025-01-03 08:00:00;Maschine_10;10,76;Produktion;103;2;65,3
2025-01-03 09:00:00;Maschine_10;10,18;Produktion;100;2;63,8
2025-01-03 10:00:00;Maschine_10;10,42;Produktion;100;2;71,2
2025-01-03 11:00:00;Maschine_10;13,27;Produktion;98;2;68,5
2025-01-03 12:00:00;Maschine_10;11,58;Produktion;109;2;71,2
2025-01-03 13:00:00;Maschine_10;10,3;Produktion;104;2;68,0
2025-01-03 14:00:00;Maschine_10;9,09;Produktion;93;1;62,9
2025-01-03 15:00:00;Maschine_10;11,15;Produktion;93;2;68,3
2025-01-03 16:00:00;Maschine_10;10,57;Produktion;90;2;67,0
2025-01-03 17:00:00;Maschine_10;11,29;Produktion;108;2;55,8
2025-01-03 18:00:00;Maschine_10;12,0;Produktion;105;2;63,5
2025-01-03 19:00:00;Maschine_10;11,57;Produktion;98;2;63,7
2025-01-03 20:00:00;Maschine_10;9,36;Produktion;98;2;66,6
2025-01-03 21:00:00;Maschine_10;11,82;Produktion;107;2;67,8
2025-01-03 22:00:00;Maschine_10;7,91;Produktion;106;2;63,7
2025-01-03 23:00:00;Maschine_10;12,28;Produktion;105;2;60,1
2025-01-04 00:00:00;Maschine_10;8,65;Produktion;90;1;72,5
2025-01-04 01:00:00;Maschine_10;11,51;Produktion;91;2;60,8
2025-01-04 02:00:00;Maschine_10;14,21;Produktion;101;2;71,7
2025-01-04 03:00:00;Maschine_10;9,05;Produktion;96;2;63,3
2025-01-04 04:00:00;Maschine_10;13,63;Produktion;108;2;77,6
2025-01-04 05:00:00;Maschine_10;9,17;Produktion;90;1;62,8
2025-01-04 06:00:00;Maschine_10;11,79;Produktion;94;2;68,5
2025-01-04 07:00:00;Maschine_10;10,84;Produktion;99;2;72,4
2025-01-04 08:00:00;Maschine_10;8,05;Produktion;95;1;59,9
2025-01-04 09:00:00;Maschine_10;11,9;Produktion;97;2;64,4
2025-01-04 10:00:00;Maschine_10;11,48;Produktion;106;2;64,9
2025-01-04 11:00:00;Maschine_10;12,96;Produktion;104;2;58,0
2025-01-04 12:00:00;Maschine_10;10,79;Produktion;91;2;63,8
2025-01-04 13:00:00;Maschine_10;10,2;Produktion;95;2;68,0
2025-01-04 14:00:00;Maschine_10;13,94;Produktion;103;2;68,6
2025-01-04 15:00:00;Maschine_10;13,44;Produktion;93;2;73,2
2025-01-04 16:00:00;Maschine_10;10,77;Produktion;105;2;65,1
2025-01-04 17:00:00;Maschine_10;10,16;Produktion;107;2;68,6
2025-01-04 18:00:00;Maschine_10;11,46;Produktion;93;2;63,1
2025-01-04 19:00:00;Maschine_10;11,33;Produktion;103;2;71,3
2025-01-04 20:00:00;Maschine_10;8,45;Produktion;97;1;64,6
2025-01-04 21:00:00;Maschine_10;13,48;Produktion;99;2;72,4
2025-01-04 22:00:00;Maschine_10;7,98;Produktion;97;1;65,0
2025-01-04 23:00:00;Maschine_10;10,45;Produktion;98;2;64,3
2025-01-05 00:00:00;Maschine_10;9,15;Produktion;97;2;63,9
2025-01-05 01:00:00;Maschine_10;10,25;Produktion;96;2;67,0
2025-01-05 02:00:00;Maschine_10;8,98;Produktion;102;2;71,0
2025-01-05 03:00:00;Maschine_10;12,79;Produktion;103;2;70,3
2025-01-05 04:00:00;Maschine_10;10,08;Produktion;105;2;67,2
2025-01-05 05:00:00;Maschine_10;11,63;Produktion;98;2;71,8
2025-01-05 06:00:00;Maschine_10;11,91;Produktion;109;2;62,7
2025-01-05 07:00:00;Maschine_10;10,88;Produktion;90;2;62,1
2025-01-05 08:00:00;Maschine_10;10,85;Produktion;96;2;64,3
2025-01-05 09:00:00;Maschine_10;12,56;Produktion;91;2;73,8
2025-01-05 10:00:00;Maschine_10;11,05;Produktion;100;2;68,8
2025-01-05 11:00:00;Maschine_10;11,54;Produktion;96;2;65,1
2025-01-05 12:00:00;Maschine_10;13,49;Produktion;100;2;69,0
2025-01-05 13:00:00;Maschine_10;8,12;Produktion;104;2;61,1
2025-01-05 14:00:00;Maschine_10;9,18;Produktion;108;2;65,0
2025-01-05 15:00:00;Maschine_10;10,63;Produktion;105;2;65,5
2025-01-05 16:00:00;Maschine_10;10,63;Produktion;101;2;72,3
2025-01-05 17:00:00;Maschine_10;11,79;Produktion;90;2;63,1
2025-01-05 18:00:00;Maschine_10;9,87;Produktion;102;2;73,5
2025-01-05 19:00:00;Maschine_10;9,59;Produktion;101;2;69,3
2025-01-05 20:00:00;Maschine_10;9,23;Produktion;94;2;67,6
2025-01-05 21:00:00;Maschine_10;10,46;Produktion;104;2;70,0
2025-01-05 22:00:00;Maschine_10;9,51;Produktion;107;2;66,9
2025-01-05 23:00:00;Maschine_10;12,26;Produktion;97;2;64,0
2025-01-06 00:00:00;Maschine_10;10,01;Produktion;95;2;63,5
2025-01-06 01:00:00;Maschine_10;11,7;Produktion;98;2;65,5
2025-01-06 02:00:00;Maschine_10;11,16;Produktion;107;2;66,4
2025-01-06 03:00:00;Maschine_10;7,62;Produktion;96;1;58,2
2025-01-06 04:00:00;Maschine_10;9,98;Produktion;90;2;59,2
2025-01-06 05:00:00;Maschine_10;11,65;Produktion;93;2;69,2
2025-01-06 06:00:00;Maschine_10;11,65;Produktion;106;2;62,2
2025-01-06 07:00:00;Maschine_10;10,95;Produktion;93;2;67,2
2025-01-06 08:00:00;Maschine_10;12,59;Produktion;106;2;63,8
2025-01-06 09:00:00;Maschine_10;10,14;Produktion;99;2;71,1
2025-01-06 10:00:00;Maschine_10;11,76;Produktion;106;2;63,0
2025-01-06 11:00:00;Maschine_10;10,65;Produktion;99;2;68,9
2025-01-06 12:00:00;Maschine_10;12,8;Produktion;95;2;71,3
2025-01-06 13:00:00;Maschine_10;9,08;Produktion;93;1;73,5
2025-01-06 14:00:00;Maschine_10;11,13;Produktion;99;2;76,7
2025-01-06 15:00:00;Maschine_10;12,34;Produktion;97;2;71,0
2025-01-06 16:00:00;Maschine_10;12,11;Produktion;100;2;67,3
2025-01-06 17:00:00;Maschine_10;13,16;Produktion;107;2;71,7
2025-01-06 18:00:00;Maschine_10;11,02;Produktion;94;2;73,6
2025-01-06 19:00:00;Maschine_10;7,53;Produktion;105;2;71,6
2025-01-06 20:00:00;Maschine_10;10,82;Produktion;100;2;68,9
2025-01-06 21:00:00;Maschine_10;13,15;Produktion;100;2;62,9
2025-01-06 22:00:00;Maschine_10;11,95;Produktion;92;2;65,3
2025-01-06 23:00:00;Maschine_10;9,76;Produktion;109;2;65,6
2025-01-07 00:00:00;Maschine_10;11,95;Produktion;105;2;71,0
2025-01-07 01:00:00;Maschine_10;11,73;Produktion;99;2;65,6
2025-01-07 02:00:00;Maschine_10;9,68;Produktion;92;2;70,2
2025-01-07 03:00:00;Maschine_10;10,5;Produktion;106;2;71,2
2025-01-07 04:00:00;Maschine_10;11,17;Produktion;93;2;65,1
2025-01-07 05:00:00;Maschine_10;10,36;Produktion;101;2;67,5
